county_fips,year,pollination_health_class,habitat_availability_fraction,agricultural_intensity_fraction,urbanization_index,total_pesticide_burden_kg,pesticide_hazard_index,species_richness,occurrence_density,apidae_presence,syrphidae_presence
48397,2022,2,0.0760927252879198,0.27053317552512923,0.5846903644287779,2931.9346589468323,10.837615552619482,67,148,0,0
48397,2023,1,0.3954104278101811,0.15673676062029454,0.28412391691732086,4036.9798739774146,25.756431359411327,82,233,1,1
48139,2010,1,0.2997092677772138,0.5262194552651567,0.12407127695762944,8038.410174802457,15.275775043311985,61,251,1,1
48139,2011,2,0.10840442702312801,0.48844783798865893,0.353147734988213,2191.801009269219,4.487277440763972,56,134,1,0
48139,2012,0,0.05193274099326084,0.2289708138575778,0.550495809514097,5490.192334903277,23.97769393675341,34,64,1,0
48139,2013,2,0.3334155024910254,0.42743318711140843,0.18915131039756614,2778.542523386814,6.5005304739177765,66,237,1,1
48139,2014,2,0.22407194233545766,0.383205952036503,0.34272210562803934,5183.4361353468785,13.526501800233268,74,266,1,0
48139,2015,1,0.3051525088143456,0.3776004057997312,0.10547585224594919,10303.110500592125,27.285749881315304,85,330,1,1
48139,2016,0,0.319944621340081,0.3648252891780033,0.08359311875959499,9945.77284512043,27.261741078618975,54,186,1,1
48139,2017,1,0.07591562810693163,0.22092614545022585,0.3953805105192961,3592.816710667586,16.262523119301008,55,222,1,0
48139,2018,1,0.17546300499049544,0.1465513839029496,0.40141282904656916,2496.6232288651504,17.035820420230756,52,82,1,0
48139,2019,1,0.07795842867873456,0.4722986010693229,0.3997429702519425,5999.518406580026,12.702807643233637,46,158,1,0
48139,2020,2,0.23484697917191674,0.36699799259896293,0.34815502822912014,3279.6271219387936,8.936362319994984,63,138,1,0
48139,2021,1,0.18608105657914598,0.28905815372839094,0.474860789692463,3833.40430128962,13.261705712943018,53,246,1,0
48139,2022,0,0.16581430869842723,0.2695148955243504,0.38559522639577687,5595.02810055896,20.759623998062906,56,187,1,0
48139,2023,0,0.07224542260010827,0.2746047873063304,0.25992170741180987,6605.542568097487,24.054723853672495,36,112,1,0
48251,2010,0,0.12694754891879056,0.37001064730064,0.4530418037805696,9239.118889958441,24.96987237438272,52,161,1,0
48251,2011,0,0.1638141627093615,0.5485551299762885,0.22604096332034823,11658.653541456879,21.253384923092376,55,286,1,0
48251,2012,2,0.24496287801983016,0.43603277012995584,0.26900435185021393,3295.694062317946,7.558363069252942,68,140,1,0
48251,2013,1,0.27314511497432464,0.4899377729288119,0.10099664787247287,8592.11085020564,17.537146857387963,59,212,1,0
48251,2014,2,0.36052445990171433,0.4210158230771439,0.06647798322004739,2951.9407155586523,7.011471977154265,76,241,1,1
48251,2015,1,0.1979654047490163,0.13064643989437613,0.6213881553566074,1877.9847921975554,14.374556627568921,70,253,1,0
48251,2016,1,0.0918579860784056,0.1808143570473069,0.5933870783329338,2451.3017060209995,13.557007366453682,57,95,1,0
48251,2017,0,0.21065250763798166,0.3861576132108061,0.35318987915121214,7483.282190894395,19.378828077179303,51,197,1,1
48251,2018,1,0.29021394831848746,0.36998993573015354,0.28979611595135896,5254.252562579656,14.201068497174148,72,315,1,0
48251,2019,2,0.2464470191493237,0.10459852580831483,0.16264130804604976,800.5056952138139,7.653125247190882,78,286,1,1
48251,2020,2,0.3198385129840964,0.15073577143301606,0.1516840777362059,1056.1610349378302,7.006704213804516,61,243,1,1
48251,2021,1,0.22282845872753676,0.4317508845540279,0.21265788380698697,9334.294020617872,21.619628675603842,66,308,1,0
48251,2022,1,0.23295649028369791,0.10253079192310935,0.40699733205897826,1864.5070554621886,18.184848069953002,57,226,0,1
48251,2023,2,0.1996393564254924,0.18040402570874933,0.5144873497550405,1195.002622706027,6.624034867131695,72,153,1,0
48257,2010,2,0.05889669436043332,0.3743668946832931,0.47912829486652525,2114.8853713134195,5.649231662458439,45,147,0,0
48257,2011,0,0.08776199944765656,0.4459475988463466,0.2319570330148628,9063.73739655619,20.324668675775197,30,93,1,0
48257,2012,1,0.05005877491239671,0.3495736607671347,0.5503675643204685,2274.919366989251,6.507696537891345,35,108,1,1
48257,2013,0,0.2554002731596594,0.19864532123139322,0.4959544056089474,4722.255940652495,23.772297649179315,64,241,1,1
48257,2014,1,0.1481067779836991,0.4221223830871543,0.37977083892914665,8138.137133778,19.27909361609666,57,280,1,0
48257,2015,2,0.227999741907646,0.21862454374840004,0.4476184850523289,1652.9184926564383,7.56053455257669,59,245,1,0
48257,2016,2,0.3664570276665889,0.26184866024947423,0.32169431208393684,1789.944343696918,6.83579695856986,89,294,1,1
48257,2017,0,0.13725228020210622,0.4732457025590121,0.21102514317575233,11989.991283964377,25.335657494137926,34,73,0,1
48257,2018,1,0.1936340230624704,0.4248164495236073,0.28138224112332,6103.119858924985,14.366486330988856,61,306,1,0
48257,2019,1,0.2162050912392702,0.360713255547474,0.37308165321325587,4304.615689777943,11.933621801362351,53,254,1,0
48257,2020,0,0.13007935792206787,0.4288064461501717,0.05935576760934132,7780.368655025745,18.144243267412453,47,124,1,0
48257,2021,0,0.07694296844007756,0.3841543016677358,0.12544721632949554,7464.7547727114315,19.431656878467827,48,246,1,1
48257,2022,0,0.15141300851981881,0.14683738391404624,0.07990171731413928,4000.2645120314623,27.24281877661956,42,154,1,0
48257,2023,0,0.10642745053890156,0.2838579015297168,0.07647372150733059,5970.465998702029,21.03329079865011,46,126,1,0
